364,Tove Lo - Stay High - Habits Remix,66,9,4,,"83,311","2,261,350"
365,Arizona Zervas - ROXANNE,9,7,2,(x3),"305,911","2,258,623"
366,Justin Bieber - Friends,31,4,8,,"169,493","2,250,546"
367,Dimitri Vegas & Like Mike - Slow Down,20,8,2,(x3),"203,724","2,244,644"
368,Lost Frequencies - Like I Love You,29,,24,,"115,613","2,236,833"
369,Dominic Fike - 3 Nights,36,,47,,"99,732","2,232,546"
370,ZAYN - PILLOWTALK,33,7,7,,"118,917","2,219,174"
371,Martin Garrix - Ocean,33,,15,,"141,924","2,218,056"
372,Jonas Brothers - Only Human,30,,46,,"109,152","2,215,960"
373,Ed Sheeran - South of the Border,25,,29,,"144,358","2,212,470"
374,Dua Lipa - Don't Start Now,9,7,5,,"262,437","2,209,698"
375,Jebroer - Kind Van De Duivel,33,1,7,,"174,363","2,207,606"
376,The Blockparty - HUTS,29,,16,,"135,648","2,205,519"
377,blackbear - hot girl bummer,16,,15,,"202,696","2,199,541"
378,Imagine Dragons - Whatever It Takes,54,,42,,"75,736","2,191,168"
379,Maroon 5 - Don't Wanna Know,30,,11,,"116,122","2,190,693"
380,Camila Cabello - Liar,17,,24,,"153,925","2,190,414"
381,MØ - Final Song,43,,15,,"106,657","2,188,193"
382,Nekfeu - Tricheur,25,2,4,,"331,195","2,183,731"
383,JP Cooper - September Song,58,,34,,"89,220","2,183,327"
384,Stromae - Formidable,76,19,2,(x4),"73,367","2,180,528"
385,6ix9ine - FEFE,25,2,6,,"185,259","2,175,173"
386,Heuss L'enfoiré - Khapta,32,,27,,"122,306","2,168,892"
