340,Avicii - Wake Me Up,97,25,1,(x11),"104,627","1,523,765"
341,Azet - Lelele,20,3,6,,"223,954","1,522,794"
342,RIN - UP IN SMOKE,18,2,2,(x1),"261,766","1,520,470"
343,Matt Simons - Catch & Release - Deepend Remix,50,,11,,"53,932","1,519,616"
344,C ARMA - Yapma,34,,66,,"56,291","1,513,364"
345,Chris Rea - Driving Home for Christmas,24,4,4,,"246,615","1,511,662"
346,Alan Walker - Sing Me to Sleep,41,3,5,,"88,834","1,507,184"
347,Ofenbach - Be Mine,35,,19,,"86,874","1,496,037"
348,P!nk - What About Us,35,1,9,,"90,408","1,492,713"
349,Alessia Cara - Scars To Your Beautiful,43,,22,,"59,998","1,490,280"
350,Seiler und Speer - Herr Inspektor,30,,52,,"62,596","1,487,480"
351,Capital Bra - Roli Glitzer Glitzer,23,3,1,(x1),"217,343","1,483,218"
352,Kygo - Stay,42,,12,,"61,851","1,483,112"
353,Ellie Goulding - Close To Me,32,,27,,"75,929","1,481,200"
354,Eno - Penthouse,38,,34,,"71,766","1,480,862"
355,WALK THE MOON - Shut Up and Dance,79,,11,,"48,836","1,479,105"
356,Capital Bra - Wann dann,33,,12,,"112,454","1,477,825"
357,Summer Cem - Summer Cem,15,2,6,,"257,762","1,469,485"
358,Hozier - Take Me To Church,72,21,1,(x7),"46,930","1,469,443"
359,Ufo361 - Shot,19,2,3,(x1),"290,980","1,467,566"
360,Zara Larsson - Never Forget You,48,,22,,"43,897","1,467,032"
361,LX - HaifischNikez Allstars,20,3,3,(x2),"209,407","1,462,512"
362,Regard - Ride It,21,,15,,"108,641","1,459,798"
363,Toto - Africa,62,,132,,"31,266","1,458,770"
364,Wiz Khalifa - See You Again,62,10,1,(x2),"88,145","1,454,706"
365,The Strumbellas - Spirits,48,,14,,"74,572","1,453,862"
366,187 Strassenbande - Millionär,56,,23,,"75,419","1,444,346"
367,Veysel - Kleiner Cabrón,41,,27,,"57,341","1,442,136"
368,SDP - Viva la Dealer,37,,58,,"56,728","1,432,768"
369,RIN - Bros,59,,55,,"35,080","1,429,442"
370,Jason Derulo - Want to Want Me,56,10,3,(x1),"70,898","1,425,002"
371,Kalazh44 - Royal Rumble,17,2,1,(x1),"316,373","1,423,515"
372,Ava Max - So Am I,31,,44,,"70,962","1,422,108"
373,Lukas Graham - Love Someone,35,,40,,"66,076","1,421,891"
374,Dominic Fike - 3 Nights,30,,53,,"64,138","1,419,258"
375,Kygo - Firestone,70,11,5,,"45,676","1,415,967"
376,DJ Khaled - Wild Thoughts,23,6,7,,"115,407","1,414,835"
377,GAMPER & DADONI - Bittersweet Symphony,28,,49,,"63,242","1,413,031"
378,Kontra K - Warnung,32,,11,,"148,921","1,409,902"
379,Alan Walker - Tired,41,,33,,"63,994","1,404,465"
380,Axwell /\ Ingrosso - Dreamer,34,,25,,"67,408","1,402,484"
381,Lena - Better,20,,26,,"99,774","1,398,068"
382,Rita Ora - Anywhere,36,,16,,"72,699","1,395,642"
