355,Maroon 5 - Don't Wanna Know,27,5,8,,"4,883,208","87,834,114"
356,Zara Larsson - Lush Life,46,,28,,"2,626,594","87,831,229"
357,Lauv - i'm so tired...,30,,23,,"4,859,347","87,575,184"
358,Dua Lipa - IDGAF,32,,24,,"4,376,528","87,466,619"
359,G-Eazy - Him & I,22,7,5,,"7,032,070","87,438,490"
360,Tiësto - Jackie Chan,28,,18,,"5,589,022","87,080,408"
361,Kent Jones - Don't Mind,28,6,8,,"5,647,274","87,025,866"
362,Jessie J - Bang Bang,70,13,3,(x3),"2,637,533","86,966,005"
363,Drake - Know Yourself,63,3,6,,"3,430,226","86,957,470"
364,Future - Where Ya At,65,,28,,"2,046,442","86,843,075"
